c_personid,c_sequence,c_status_code,c_status_desc,c_status_desc_chn,c_firstyear,c_lastyear,c_source,c_pages,c_notes
21246,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21246,2,52,literati,士人,0,0,0,,
21247,1,40,civil office,[為官者：文],0,0,0,,
21248,0,157,honest official,良吏;循吏,,,7596,23515,
21248,1,40,civil office,[為官者：文],0,0,0,,
21249,0,94,teacher,收徒講學,,,7596,23623,
21249,1,52,literati,士人,0,0,0,,
21250,1,63,militia leader,義軍首領,0,0,0,,
21251,1,61,military,[武官],0,0,0,,
21252,1,61,military,[武官],0,0,0,,
21253,1,40,civil office,[為官者：文],0,0,0,,
21254,1,40,civil office,[為官者：文],0,0,0,,
21255,1,40,civil office,[為官者：文],0,0,0,,
21256,1,40,civil office,[為官者：文],0,0,0,,
21257,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21258,1,94,teacher,收徒講學,0,0,0,,
21259,1,40,civil office,[為官者：文],0,0,0,,
21260,1,40,civil office,[為官者：文],0,0,0,,
21261,1,40,civil office,[為官者：文],0,0,0,,
21262,1,40,civil office,[為官者：文],0,0,0,,
21263,1,40,civil office,[為官者：文],0,0,0,,
21264,1,40,civil office,[為官者：文],0,0,0,,
21265,1,40,civil office,[為官者：文],0,0,0,,
21266,1,68,office: finance,[財政官員],0,0,0,,
21267,1,40,civil office,[為官者：文],0,0,0,,
21268,0,141,dynastic martyr,死國難,,,0,,
21268,1,40,civil office,[為官者：文],0,0,0,,
21270,1,40,civil office,[為官者：文],0,0,0,,
21271,1,40,civil office,[為官者：文],0,0,0,,
21272,1,40,civil office,[為官者：文],0,0,0,,
21273,1,40,civil office,[為官者：文],0,0,0,,
21274,1,40,civil office,[為官者：文],0,0,0,,
21275,1,40,civil office,[為官者：文],0,0,0,,
21276,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21277,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21279,1,40,civil office,[為官者：文],0,0,0,,
21280,1,61,military,[武官],0,0,0,,
21281,1,40,civil office,[為官者：文],0,0,0,,
21282,1,15,community leader,鄉里長者,0,0,0,,
21283,0,9,calligrapher,書法家,,,7596,10549,
21283,0,147,filial son/daughter,孝子/孝女,,,7596,10549,
21283,0,264,fond of learning,好學,,,7596,10549,
21283,1,52,literati,士人,0,0,0,,
21284,1,40,civil office,[為官者：文],0,0,0,,
21285,0,56,wealth,富豪,934,934,0,,From Hartwell's STATUS code.
21285,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21286,0,56,wealth,富豪,964,964,0,,From Hartwell's STATUS code.
21286,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21287,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21288,1,100,student: university,[大學生],0,0,0,,From Hartwell Entry data
21288,2,94,teacher,收徒講學,0,0,0,,
21289,1,52,literati,士人,0,0,0,,From Hartwell Entry data
21289,2,100,student: university,[大學生],0,0,0,,From Hartwell Entry data
21290,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21290,2,100,student: university,[大學生],0,0,0,,From Hartwell Entry data
21291,0,147,filial son/daughter,孝子/孝女,,,7596,10509,
21291,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21292,0,264,fond of learning,好學,,,7596,12921,
21292,1,40,civil office,[為官者：文],0,0,0,,
21293,1,40,civil office,[為官者：文],0,0,0,,
21294,1,40,civil office,[為官者：文],0,0,0,,
21295,1,40,civil office,[為官者：文],0,0,0,,
21299,1,61,military,[武官],0,0,0,,
21300,1,26,emperor,[皇帝],0,0,0,,
21301,1,26,emperor,[皇帝],0,0,0,,
21302,1,26,emperor,[皇帝],0,0,0,,
21303,1,26,emperor,[皇帝],0,0,0,,
21304,1,40,civil office,[為官者：文],0,0,0,,
21305,1,40,civil office,[為官者：文],0,0,0,,
21306,1,40,civil office,[為官者：文],0,0,0,,
21307,1,40,civil office,[為官者：文],0,0,0,,
21308,1,40,civil office,[為官者：文],0,0,0,,
21309,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21312,1,40,civil office,[為官者：文],0,0,0,,
21315,1,40,civil office,[為官者：文],0,0,0,,
21316,0,40,civil office,[為官者：文],,,0,,
21316,1,68,office: finance,[財政官員],0,0,0,,
21317,0,2,army officer,武將,,,7596,10547,
21317,0,7,buddhist nun,比丘尼,,,7596,10547,
21317,0,33,farmer,農民,961,961,0,,From Hartwell's STATUS code.
21317,1,61,military,[武官],0,0,0,,
21318,0,33,farmer,農民,971,971,0,,From Hartwell's STATUS code.
21318,1,61,military,[武官],0,0,0,,
21319,0,7,buddhist nun,比丘尼,,,7596,10518,
21319,0,33,farmer,農民,960,960,0,,From Hartwell's STATUS code.
21319,1,61,military,[武官],0,0,0,,
21320,0,33,farmer,農民,981,981,0,,From Hartwell's STATUS code.
21320,1,61,military,[武官],0,0,0,,
21321,0,33,farmer,農民,991,991,0,,From Hartwell's STATUS code.
21321,1,61,military,[武官],0,0,0,,
21322,1,40,civil office,[為官者：文],0,0,0,,
21323,1,40,civil office,[為官者：文],0,0,0,,
21326,1,40,civil office,[為官者：文],0,0,0,,
21327,1,40,civil office,[為官者：文],0,0,0,,
21328,1,40,civil office,[為官者：文],0,0,0,,
21329,1,33,farmer,農民,0,0,0,,
21330,1,33,farmer,農民,0,0,0,,
21331,1,33,farmer,農民,0,0,0,,
21332,1,33,farmer,農民,0,0,0,,
21332,2,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21333,0,33,farmer,農民,1100,1100,0,,From Hartwell's STATUS code.
21333,1,40,civil office,[為官者：文],0,0,0,,
21334,1,61,military,[武官],0,0,0,,
21335,1,40,civil office,[為官者：文],0,0,0,,
21336,1,40,civil office,[為官者：文],0,0,0,,
21337,1,56,wealth,富豪,0,0,0,,
21338,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21339,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21340,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21341,1,40,civil office,[為官者：文],0,0,0,,
21342,1,40,civil office,[為官者：文],0,0,0,,
21343,1,40,civil office,[為官者：文],0,0,0,,
21344,1,40,civil office,[為官者：文],0,0,0,,
21345,1,40,civil office,[為官者：文],0,0,0,,
21346,0,264,fond of learning,好學,,,7596,10483,
21346,1,40,civil office,[為官者：文],0,0,0,,
21347,1,40,civil office,[為官者：文],0,0,0,,
21348,1,40,civil office,[為官者：文],0,0,0,,
21349,1,40,civil office,[為官者：文],0,0,0,,
21350,1,40,civil office,[為官者：文],0,0,0,,
21353,1,40,civil office,[為官者：文],0,0,0,,
21355,1,40,civil office,[為官者：文],0,0,0,,
21356,0,14,commoner (buyi),布衣,,,7596,10616,
21356,0,157,honest official,良吏;循吏,,,7596,10616,
21356,1,40,civil office,[為官者：文],0,0,0,,
21360,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21361,0,2,army officer,武將,,,7596,19126,
21361,0,215,scholar of music,音樂學家,,,7596,19126,
21361,1,61,military,[武官],0,0,0,,
21362,0,2,army officer,武將,,,7596,19431,
21362,0,43,imperial prince,宗子,,,7596,19431,
21362,0,264,fond of learning,好學,,,7596,19431,
21362,1,61,military,[武官],0,0,0,,
21364,0,56,wealth,富豪,1076,1076,0,,From Hartwell's STATUS code.
21364,1,40,civil office,[為官者：文],0,0,0,,
21365,0,56,wealth,富豪,1103,1103,0,,From Hartwell's STATUS code.
21365,1,40,civil office,[為官者：文],0,0,0,,
21365,1,249,thinker,思想家,,,40330,,
21366,0,56,wealth,富豪,1114,1114,0,,From Hartwell's STATUS code.
21366,1,52,literati,士人,0,0,0,,
21367,0,56,wealth,富豪,1130,1130,0,,From Hartwell's STATUS code.
21367,1,40,civil office,[為官者：文],0,0,0,,
21372,1,40,civil office,[為官者：文],0,0,0,,
21373,1,40,civil office,[為官者：文],0,0,0,,
21374,1,40,civil office,[為官者：文],0,0,0,,
21375,1,52,literati,士人,0,0,0,,
21375,2,53,holder of minor office,[低級官僚],0,0,0,,
21377,1,40,civil office,[為官者：文],0,0,0,,
21378,1,40,civil office,[為官者：文],0,0,0,,
21379,1,109,yinju (or yinde),[隱居（有隱德）],0,0,0,,
21380,1,109,yinju (or yinde),[隱居（有隱德）],0,0,0,,
21381,1,40,civil office,[為官者：文],0,0,0,,
21382,0,94,teacher,收徒講學,,,7596,10452,
21382,1,40,civil office,[為官者：文],0,0,0,,
21383,1,52,literati,士人,0,0,0,,
21384,1,40,civil office,[為官者：文],0,0,0,,
21386,1,40,civil office,[為官者：文],0,0,0,,
21387,1,40,civil office,[為官者：文],0,0,0,,
21388,1,33,farmer,農民,0,0,0,,
21389,1,33,farmer,農民,0,0,0,,
21390,1,33,farmer,農民,0,0,0,,
21391,1,40,civil office,[為官者：文],0,0,0,,
21392,1,40,civil office,[為官者：文],0,0,0,,
21393,1,40,civil office,[為官者：文],0,0,0,,
21394,1,40,civil office,[為官者：文],0,0,0,,
21395,1,40,civil office,[為官者：文],0,0,0,,
21396,1,40,civil office,[為官者：文],0,0,0,,
21397,1,40,civil office,[為官者：文],0,0,0,,
21398,1,40,civil office,[為官者：文],0,0,0,,
21399,0,141,dynastic martyr,死國難,,,0,,
21399,1,40,civil office,[為官者：文],0,0,0,,
21400,1,40,civil office,[為官者：文],0,0,0,,
21401,1,40,civil office,[為官者：文],0,0,0,,
21402,1,40,civil office,[為官者：文],0,0,0,,
21403,1,40,civil office,[為官者：文],0,0,0,,
21404,1,40,civil office,[為官者：文],0,0,0,,
21405,1,40,civil office,[為官者：文],0,0,0,,
21406,1,40,civil office,[為官者：文],0,0,0,,
21407,1,40,civil office,[為官者：文],0,0,0,,
21408,1,40,civil office,[為官者：文],0,0,0,,
21409,1,40,civil office,[為官者：文],0,0,0,,
21410,1,40,civil office,[為官者：文],0,0,0,,
21411,1,40,civil office,[為官者：文],0,0,0,,
21412,1,40,civil office,[為官者：文],0,0,0,,
21413,1,40,civil office,[為官者：文],0,0,0,,
21414,1,40,civil office,[為官者：文],0,0,0,,
21415,1,40,civil office,[為官者：文],0,0,0,,
21416,1,40,civil office,[為官者：文],0,0,0,,
21417,1,40,civil office,[為官者：文],0,0,0,,
21418,1,40,civil office,[為官者：文],0,0,0,,
21419,1,40,civil office,[為官者：文],0,0,0,,
21420,1,40,civil office,[為官者：文],0,0,0,,
21421,1,40,civil office,[為官者：文],0,0,0,,
21422,1,40,civil office,[為官者：文],0,0,0,,
21423,1,40,civil office,[為官者：文],0,0,0,,
21424,1,40,civil office,[為官者：文],0,0,0,,
21425,1,40,civil office,[為官者：文],0,0,0,,
21426,1,40,civil office,[為官者：文],0,0,0,,
21427,1,40,civil office,[為官者：文],0,0,0,,
21428,1,40,civil office,[為官者：文],0,0,0,,
21429,0,9,calligrapher,書法家,,,7596,2772,
21429,0,114,poet,詩人,,,7596,2772,
21429,0,163,philologist,小學家,,,7596,2772,
21429,0,201,philologist (xungu - semantics),小學家－訓詁學,,,7596,2772,
21429,1,40,civil office,[為官者：文],0,0,0,,
21432,0,142,historian,史學家,,,7596,2768,
21432,0,163,philologist,小學家,,,7596,2768,
21432,0,199,philologist (shuowen),小學家－說文,,,7596,2768,
21432,0,200,philologist (wenzi - graphology),小學家－字學,,,7596,2768,
21432,0,204,scholar of textual criticism (jiaokan),校堪學家,,,7596,2768,
21432,1,40,civil office,[為官者：文],0,0,0,,
21433,1,40,civil office,[為官者：文],0,0,0,,
21434,1,40,civil office,[為官者：文],0,0,0,,
21435,1,40,civil office,[為官者：文],0,0,0,,
21439,1,40,civil office,[為官者：文],0,0,0,,
21440,1,40,civil office,[為官者：文],0,0,0,,
21441,1,40,civil office,[為官者：文],0,0,0,,
21442,1,68,office: finance,[財政官員],0,0,0,,
21443,0,40,civil office,[為官者：文],,,0,,
21443,1,68,office: finance,[財政官員],0,0,0,,
21445,1,40,civil office,[為官者：文],0,0,0,,
21446,1,40,civil office,[為官者：文],0,0,0,,
21447,1,29,eunuch,宦官,0,0,0,,
21447,2,68,office: finance,[財政官員],0,0,0,,
21448,1,68,office: finance,[財政官員],0,0,0,,
21449,0,190,scholar of Classics (Book of Documents),經學家—尚書,,,7596,23095,
21449,1,40,civil office,[為官者：文],0,0,0,,
21450,0,56,wealth,富豪,1270,1270,0,,From Hartwell's STATUS code.
21450,1,68,office: finance,[財政官員],0,0,0,,
21451,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21452,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21453,1,40,civil office,[為官者：文],0,0,0,,
21454,1,40,civil office,[為官者：文],0,0,0,,
21455,0,142,historian,史學家,,,0,,
21455,1,40,civil office,[為官者：文],0,0,0,,
21456,1,40,civil office,[為官者：文],0,0,0,,
21457,1,40,civil office,[為官者：文],0,0,0,,
21458,1,40,civil office,[為官者：文],0,0,0,,
21459,1,40,civil office,[為官者：文],0,0,0,,
21460,0,2,army officer,武將,,,7596,19156,
21460,1,61,military,[武官],0,0,0,,
21461,1,61,military,[武官],0,0,0,,
21462,1,61,military,[武官],0,0,0,,
21463,1,61,military,[武官],0,0,0,,
21464,1,61,military,[武官],0,0,0,,
21465,1,40,civil office,[為官者：文],0,0,0,,
21466,1,61,military,[武官],0,0,0,,
21467,1,61,military,[武官],0,0,0,,
21468,1,61,military,[武官],0,0,0,,
21469,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21470,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21471,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21475,1,40,civil office,[為官者：文],0,0,0,,
21476,0,147,filial son/daughter,孝子/孝女,,,7596,16340,
21476,0,219,diviner,卜筮者（太乙、軌革、六壬、遁甲等）,,,7596,16340,
21476,1,112,yinyang expert,陰陽家,0,0,7596,16340,
21477,1,40,civil office,[為官者：文],0,0,0,,
21478,1,68,office: finance,[財政官員],0,0,0,,
21479,1,40,civil office,[為官者：文],0,0,0,,
21480,1,40,civil office,[為官者：文],0,0,0,,
21481,1,40,civil office,[為官者：文],0,0,0,,
21482,1,68,office: finance,[財政官員],0,0,0,,
21483,1,40,civil office,[為官者：文],0,0,0,,
21484,0,30,failed exams literatus,落第士人,,,7596,23253,
21484,1,40,civil office,[為官者：文],0,0,0,,
21485,1,40,civil office,[為官者：文],0,0,0,,
21486,1,68,office: finance,[財政官員],0,0,0,,
21487,1,40,civil office,[為官者：文],0,0,0,,
21488,1,40,civil office,[為官者：文],0,0,0,,
21489,1,68,office: finance,[財政官員],0,0,0,,
21490,1,115,student: juren,[舉人],0,0,0,,
21490,2,52,literati,士人,0,0,0,,
21491,1,40,civil office,[為官者：文],0,0,0,,
21492,1,40,civil office,[為官者：文],0,0,0,,
21492,1,249,thinker,思想家,,,40330,,
21493,1,40,civil office,[為官者：文],0,0,0,,
21494,0,263,extensive factual knowledge,強記;博學強記,,,7596,15373,
21494,1,47,jinshi degree holder,[進士],0,0,0,,
21494,2,76,recluse,[隱士],0,0,0,,
21495,1,68,office: finance,[財政官員],0,0,0,,
21495,1,249,thinker,思想家,,,40330,,
21496,1,68,office: finance,[財政官員],0,0,0,,
21497,1,40,civil office,[為官者：文],0,0,0,,
21498,1,40,civil office,[為官者：文],0,0,0,,
21499,1,40,civil office,[為官者：文],0,0,0,,
21500,1,40,civil office,[為官者：文],0,0,0,,
21501,1,40,civil office,[為官者：文],0,0,0,,
21502,1,40,civil office,[為官者：文],0,0,0,,
21503,1,40,civil office,[為官者：文],0,0,0,,
21504,1,40,civil office,[為官者：文],0,0,0,,
21505,1,40,civil office,[為官者：文],0,0,0,,
21506,1,40,civil office,[為官者：文],0,0,0,,
21507,1,40,civil office,[為官者：文],0,0,0,,
21508,1,40,civil office,[為官者：文],0,0,0,,
21509,1,40,civil office,[為官者：文],0,0,0,,
21510,1,40,civil office,[為官者：文],0,0,0,,
21511,1,40,civil office,[為官者：文],0,0,0,,
21512,1,40,civil office,[為官者：文],0,0,0,,
21513,1,40,civil office,[為官者：文],0,0,0,,
21514,1,40,civil office,[為官者：文],0,0,0,,
21515,1,40,civil office,[為官者：文],0,0,0,,
21516,1,40,civil office,[為官者：文],0,0,0,,
21517,0,263,extensive factual knowledge,強記;博學強記,,,7596,9743,
21517,1,40,civil office,[為官者：文],0,0,0,,
21518,1,40,civil office,[為官者：文],0,0,0,,
21519,1,40,civil office,[為官者：文],0,0,0,,
21520,1,40,civil office,[為官者：文],0,0,0,,
21521,1,40,civil office,[為官者：文],0,0,0,,
21522,1,40,civil office,[為官者：文],0,0,0,,
21523,1,40,civil office,[為官者：文],0,0,0,,
21524,1,40,civil office,[為官者：文],0,0,0,,
21525,1,40,civil office,[為官者：文],0,0,0,,
21526,1,40,civil office,[為官者：文],0,0,0,,
21527,0,164,Classicist,經學家,,,0,,於學無所不究，而以春秋名家。
21527,1,94,teacher,收徒講學,0,0,0,,
21528,0,189,scholar of Classics (Book of Change),經學家—易經,,,7596,9786,
21528,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21529,1,40,civil office,[為官者：文],0,0,0,,
21530,1,40,civil office,[為官者：文],0,0,0,,
21531,1,40,civil office,[為官者：文],0,0,0,,
21532,1,40,civil office,[為官者：文],0,0,0,,
21533,1,40,civil office,[為官者：文],0,0,0,,
21534,1,40,civil office,[為官者：文],0,0,0,,
21535,0,56,wealth,富豪,1163,1163,0,,From Hartwell's STATUS code.
21536,1,56,wealth,富豪,0,0,0,,
21537,1,56,wealth,富豪,0,0,0,,
21538,0,56,wealth,富豪,1130,1130,0,,From Hartwell's STATUS code.
21538,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21539,0,56,wealth,富豪,1160,1160,0,,From Hartwell's STATUS code.
21539,1,36,local literatus / gentry,地方士人/鄉紳,0,0,0,,
21540,0,56,wealth,富豪,1190,1190,0,,From Hartwell's STATUS code.
21540,1,40,civil office,[為官者：文],0,0,0,,
21541,1,40,civil office,[為官者：文],0,0,0,,
21542,1,40,civil office,[為官者：文],0,0,0,,
21543,1,40,civil office,[為官者：文],0,0,0,,
21544,0,40,civil office,[為官者：文],,,0,,
21544,0,147,filial son/daughter,孝子/孝女,,,0,,居母喪，哀毀不食卒。
21544,1,68,office: finance,[財政官員],0,0,0,,
21545,1,68,office: finance,[財政官員],0,0,0,,
21546,1,52,literati,士人,0,0,0,,
21547,1,52,literati,士人,0,0,0,,
21548,1,40,civil office,[為官者：文],0,0,0,,
21549,1,40,civil office,[為官者：文],0,0,0,,
21550,0,146,Neo-Confucian thinker (lixue),理學家,,,7596,14840,
21550,1,52,literati,士人,0,0,0,,
21551,0,94,teacher,收徒講學,,,7596,14842,
21551,1,68,office: finance,[財政官員],0,0,0,,
21552,1,40,civil office,[為官者：文],0,0,0,,
21553,1,61,military,[武官],0,0,0,,
21554,1,40,civil office,[為官者：文],0,0,0,,
21555,1,40,civil office,[為官者：文],0,0,0,,
21556,1,40,civil office,[為官者：文],0,0,0,,
21557,1,40,civil office,[為官者：文],0,0,0,,
21558,1,40,civil office,[為官者：文],0,0,0,,
21559,1,40,civil office,[為官者：文],0,0,0,,
21560,0,186,society member,結社,,,7596,20647,
21560,0,238,rhapsody writer,工於作賦,,,7596,20647,
21560,1,40,civil office,[為官者：文],0,0,0,,
21560,1,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,2986,,
21561,1,40,civil office,[為官者：文],0,0,0,,
21562,1,61,military,[武官],0,0,0,,
21563,1,61,military,[武官],0,0,0,,
21564,0,146,Neo-Confucian thinker (lixue),理學家,,,7596,21083,
21564,1,40,civil office,[為官者：文],0,0,0,,
21565,0,264,fond of learning,好學,,,7596,21082,
21565,1,40,civil office,[為官者：文],0,0,0,,
21565,2,109,yinju (or yinde),[隱居（有隱德）],0,0,0,,
21566,1,102,vegetarian,食素,0,0,0,,
21567,1,40,civil office,[為官者：文],0,0,0,,
