personid,name,dynasty,one_liner,bio_paragraph,word_count
150,錢端禮,宋,錢端禮（1109-1177），宋人，錢塘人，財政官員、宰執。,錢端禮，宋人，籍貫錢塘。生於1109年，卒於1177年。為財政官員、宰執。一生主要活動於錢塘、臨海。與李龜朋、蘇峴、湯思退等人交遊唱和。,68
797,許元,宋,許元（989-1057），宋人，宣城人，收藏家、財政官員。,許元，宋人，籍貫宣城。生於989年，卒於1057年。為收藏家、財政官員。一生主要活動於宣城、歙縣。與歐陽修、釋奉真、施昌言、張方平等人交遊唱和。,72
815,胡直孺,宋,胡直孺（0-1131），宋人，奉新人，為官者、詩人、財政官員。,胡直孺，宋人，籍貫奉新。生於0年，卒於1131年。為官者、詩人、財政官員。一生主要活動於奉新。與黃庭堅、陸游等人交遊唱和。,61
829,胡則,宋,胡則（963-1039），宋人，永康人，財政官員。,胡則，宋人，籍貫永康。生於963年，卒於1039年。為財政官員。一生主要活動於錢塘、永康。與范仲淹、黃溍、倪展、丁謂等人交遊唱和。,65
833,胡宗愈,宋,胡宗愈（1029-1094），宋人，武進人，財政官員、入元祐黨籍者、宰執。,胡宗愈，宋人，籍貫武進。生於1029年，卒於1094年。為財政官員、入元祐黨籍者、宰執。一生主要活動於晉陵、武進。與司馬光、蔣之奇、丁隲、楊康國、胡宗回等人交遊唱和。,83
1216,劉牧,宋,劉牧（1011-1064），宋人，西安人，經學家—春秋、財政官員。,劉牧，宋人，籍貫西安。生於1011年，卒於1064年。為經學家—春秋、財政官員。一生主要活動於西安。與吳祕、范仲淹、范諤昌、黃黎獻、李溉等人交遊唱和。,75
1256,劉元瑜,宋,劉元瑜（0-0），宋人，洛陽人，財政官員。,劉元瑜，宋人，籍貫洛陽。生於0年，卒於0年。為財政官員。一生主要活動於洛陽。與梁適、李昭亮、孫士龍、歐陽修、尹洙等人交遊唱和。,63
1313,呂廣問,宋,呂廣問（1098-1170），宋人，太平人，財政官員。,呂廣問，宋人，籍貫太平。生於1098年，卒於1170年。為財政官員。一生主要活動於新安、太平、徽州。與朱熹、汪紹、羅竦、劉一止、胡景脩等人交遊唱和。,74
1504,蘇師德,宋,蘇師德（1098-1177），宋人，丹徒人，削籍官員、宰執、財政官員。,蘇師德，宋人，籍貫丹徒。生於1098年，卒於1177年。為削籍官員、宰執、財政官員。一生主要活動於丹徒、開封府、丹陽、晉江。與秦檜、呂祖謙、汪應辰等人交遊唱和。,80
1595,唐詢,宋,唐詢（1005-1064），宋人，錢塘人，財政官員。,唐詢，宋人，籍貫錢塘。生於1005年，卒於1064年。為財政官員。一生主要活動於錢塘。與蔡襄、劉克莊、劉攽、沈遼、葛勝仲等人交遊唱和。,67
1648,蔡肇,宋,蔡肇（?- 1119），宋人，丹陽人，富豪、史學家、好金石。,蔡肇，宋人，籍貫丹陽。卒於1119年。為富豪、史學家、好金石。一生主要活動於丹陽。與王安石、張商英、范祖禹、邵納史、蘇軾等人交遊唱和。,67
1722,杜杞,宋,杜杞（1005-1050），宋人，開封人，數學家、陰陽家、卜筮者（太乙、軌革、六壬、遁甲等）。,杜杞，宋人，籍貫開封。生於1005年，卒於1050年。為數學家、陰陽家、卜筮者（太乙、軌革、六壬、遁甲等）。一生主要活動於無錫、開封。與王安石、歐陽修、范仲淹、蘇頌、區希範等人交遊唱和。,93
1878,王庶,宋,王庶（?- 1143），宋人，慶陽府人，削籍官員、財政官員、宰執。,王庶，宋人，籍貫慶陽府。卒於1143年。為削籍官員、財政官員、宰執。一生主要活動於慶陽府。與秦檜、朱熹、岳飛、句龍如淵、邵隆等人交遊唱和。,69
3517,李呂,宋,李呂（1122-1198），宋人，光澤人，收徒講學、主動放棄科舉。,李呂，宋人，籍貫光澤。生於1122年，卒於1198年。為收徒講學、主動放棄科舉。一生主要活動於光澤。與李純德、周必大、高氏(李呂妻)、朱熹等人交遊唱和。,76
7000,常安民,宋,常安民（1043-1112），宋人，開封人，結社、為官者、入元祐黨籍者。,常安民，宋人，籍貫開封。生於1043年，卒於1112年。為結社、為官者、入元祐黨籍者。一生主要活動於開封、邛州、臨邛。與章惇、安燾、葉適、高斯得、范楫等人交遊唱和。,82
7079,王質,宋,王質（1001-1045），宋人，開封人，為官者。,王質，宋人，籍貫開封。生於1001年，卒於1045年。為官者。一生主要活動於莘縣、開封。與范仲淹、歐陽修、張保雍、蘇舜欽、宋祁等人交遊唱和。,70
7116,胥偃,宋,胥偃（983-1039），宋人，長沙人，詩人、史學家、為官者。,胥偃，宋人，籍貫長沙。生於983年，卒於1039年。為詩人、史學家、為官者。一生主要活動於長沙、陽翟。與歐陽修、林倩、范仲淹、謝絳等人交遊唱和。,72
7308,歐陽發,宋,歐陽發（1040-1085），宋人，新鄭人，天文學家（星象家）、史學家、博學之人。,歐陽發，宋人，籍貫新鄭。生於1040年，卒於1085年。為天文學家（星象家）、史學家、博學之人。一生主要活動於廬陵、新鄭。與蘇軾、歐陽修等人交遊唱和。,75
7310,潘畤,宋,潘畤（1126-1189），宋人，金華人，書法家、為官者。,潘畤，宋人，籍貫金華。生於1126年，卒於1189年。為書法家、為官者。一生主要活動於上虞、金華。與朱熹、呂祖謙、史浩、陳傅良、廖行之等人交遊唱和。,74
7372,王銍,宋,王銍（0-0），宋人，汝陰人，為官者。,王銍，宋人，籍貫汝陰。生於0年，卒於0年。為官者。一生主要活動於汝陰。與張嵲、晁說之、黃庭堅、釋仲皎、秦檜等人交遊唱和。,60
8047,富直柔,宋,富直柔（0-1156），宋人，常熟人，宰執。,富直柔，宋人，籍貫常熟。生於0年，卒於1156年。為宰執。一生主要活動於常熟、河南、洛陽。與呂頤浩、秦檜、釋宗杲、富直英、李彌遜等人交遊唱和。,71
10072,洪天錫,宋,洪天錫（?- 1272），宋人，晉江人，為官者、財政官員。,洪天錫，宋人，籍貫晉江。卒於1272年。為官者、財政官員。一生主要活動於晉江。與謝方叔、饒應子、丘葵、吳燧、劉克莊等人交遊唱和。,64
10099,陳摶,宋,陳摶（?- 989），宋人，華陰人，落第士人、好學、隱居道士。,陳摶，宋人，籍貫華陰。卒於989年。為落第士人、好學、隱居道士。一生主要活動於華陰、真源、亳州。與張無夢、吳景鸞、吳克誠、晁說之、張方平等人交遊唱和。,75
10239,陳居仁,宋,陳居仁（1129-1197），宋人，鄞縣人，良吏;循吏、為官者。,陳居仁，宋人，籍貫鄞縣。生於1129年，卒於1197年。為良吏;循吏、為官者。一生主要活動於莆田、鄞縣。與鄭若冲、周必大、魏杞、朱熹等人交遊唱和。,73
10795,趙雄,宋,趙雄（1129-1193），宋人，磐石人，理學家、宰執。,趙雄，宋人，籍貫磐石。生於1129年，卒於1193年。為理學家、宰執。一生主要活動於磐石。與朱熹、虞允文、孫松壽、韓世忠、周必大等人交遊唱和。,71
11004,劉朔,宋,劉朔（1127-1170），宋人，莆田人，為官者。,劉朔，宋人，籍貫莆田。生於1127年，卒於1170年。為官者。一生主要活動於莆田。與林光朝、葉適、虞允文、劉克莊、真德秀等人交遊唱和。,67
11839,趙崇憲,宋,趙崇憲（1160-1219），宋人，餘干人，良吏;循吏、為官者。,趙崇憲，宋人，籍貫餘干。生於1160年，卒於1219年。為良吏;循吏、為官者。一生主要活動於餘干。與真德秀、袁燮、朱熹、曾協、謝枋得等人交遊唱和。,73
12889,陳孔碩,宋,陳孔碩（0-0），宋人，侯官人，理學家、財政官員。,陳孔碩，宋人，籍貫侯官。生於0年，卒於0年。為理學家、財政官員。一生主要活動於侯官。與真德秀、呂祖謙、朱熹、劉克莊等人交遊唱和。,64
12941,楊徽之,宋,楊徽之（920-999），宋人，浦城人，為官者。,楊徽之，宋人，籍貫浦城。生於920年，卒於999年。為官者。一生主要活動於浦城。與蘇頌、寇準、溫仲舒、楊億、江爲等人交遊唱和。,63
14172,洪興祖,宋,洪興祖，宋人，丹陽人，良吏;循吏、好學、為官者。,洪興祖，宋人，籍貫丹陽。為良吏;循吏、好學、為官者。一生主要活動於丹陽。與葛勝仲、秦檜、陸游、陳長方、孔端朝等人交遊唱和。,61
14993,趙師秀,宋,趙師秀，宋人，永嘉人，宗子、詩人、為官者。,趙師秀，宋人，籍貫永嘉。為宗子、詩人、為官者。一生主要活動於永嘉。與翁卷、游九言、劉克莊、衛涇、釋居簡等人交遊唱和。,58
16643,胡宗伋,宋,胡宗伋（1071-1140），宋人，餘姚人，落第士人、地方士人/鄉紳、為官者。,胡宗伋，宋人，籍貫餘姚。生於1071年，卒於1140年。為落第士人、地方士人/鄉紳、為官者。一生主要活動於餘姚。與劉一止、虞仲琳、孫疇等人交遊唱和。,74
17172,宇文紹節,宋,宇文紹節（?- 1213），宋人，華陽人，宰執。,宇文紹節，宋人，籍貫華陽。卒於1213年。為宰執。一生主要活動於華陽。與魏了翁、韓侂胄、安丙等人交遊唱和。,53
17981,鞏豐,宋,鞏豐（1148-1217），宋人，武義人，詩人、理學家、財政官員。,鞏豐，宋人，籍貫武義。生於1148年，卒於1217年。為詩人、理學家、財政官員。一生主要活動於武義。與朱熹、呂祖謙、葉適、邵自元、宋濂等人交遊唱和。,74
19790,李遇,宋,李遇（1178-1248），宋人，侯官人，財政官員。,李遇，宋人，籍貫侯官。生於1178年，卒於1248年。為財政官員。一生主要活動於閩縣、侯官。與劉克莊、真德秀、汪晫、方大琮等人交遊唱和。,68
21432,句中正,宋,句中正（929-1002），宋人，開封人，史學家、小學家、小學家－說文。,句中正，宋人，籍貫開封。生於929年，卒於1002年。為史學家、小學家、小學家－說文。一生主要活動於開封、華陽。與毌昭裔、林罕等人交遊唱和。,70
21915,董銖,宋,董銖（1152-1214），宋人，德興人，理學家、為官者、思想家。,董銖，宋人，籍貫德興。生於1152年，卒於1214年。為理學家、為官者、思想家。一生主要活動於德興。與朱熹、程正則、程時登、董鼎等人交遊唱和。,71
22102,王大受,宋,王大受（0-0），宋人，吳縣人，詩人、經世學者、士人。,王大受，宋人，籍貫吳縣。生於0年，卒於0年。為詩人、經世學者、士人。一生主要活動於吳縣、烏程、饒州。與史彌遠、葉適等人交遊唱和。,64
22273,韋襄,宋,韋襄（935-997），宋人，穀城人，為官者。,韋襄，宋人，籍貫穀城。生於935年，卒於997年。為官者。一生主要活動於襄陽、穀城。與喬維岳、戚同文、宗度、張茂直、姚鉉等人交遊唱和。,67
24320,劉錡,宋,劉錡（1098-1162），宋人，成紀人，精於騎射、武官。,劉錡，宋人，籍貫成紀。生於1098年，卒於1162年。為精於騎射、武官。一生主要活動於德順軍、成紀。與歐陽守道、丘奐、虞允文、席天祐等人交遊唱和。,73
25345,胡珵,宋,胡珵（0-0），宋人，武進人，史學家、校堪學家、為官者。,胡珵，宋人，籍貫武進。生於0年，卒於0年。為史學家、校堪學家、為官者。一生主要活動於武進。與秦檜等人交遊唱和。,55
27715,裘萬頃,宋,裘萬頃（0-0），宋人，新建人，為官者。,裘萬頃，宋人，籍貫新建。生於0年，卒於0年。為官者。一生主要活動於新建。與宋犖、朱彝尊、劉克莊、陳元晉、林惟孝等人交遊唱和。,62
27793,劉黻,宋,劉黻，宋人，樂清人，為官者、思想家。,劉黻，宋人，籍貫樂清。為官者、思想家。一生主要活動於樂清。與解道寧、林公一、賈孝槱、朱熹、陸九淵等人交遊唱和。,55
29582,陳郁,宋,陳郁（?- 1275），宋人，崇仁人，供奉內廷。,陳郁，宋人，籍貫崇仁。卒於1275年。為供奉內廷。一生主要活動於崇仁、臨川。與陳世崇、杜汝能、黃力敘、吳石翁、劉彥朝等人交遊唱和。,65
33480,郭忠恕,宋,郭忠恕（0-977），宋人，洛陽人，書法家、削籍官員、小學家。,郭忠恕，宋人，籍貫洛陽。生於0年，卒於977年。為書法家、削籍官員、小學家。一生主要活動於洛陽。與薛季宣、晁補之、蘇軾等人交遊唱和。,66
35278,王阮,宋,王阮（?- 1208），宋人，德安人，理學家、好學、為官者。,王阮，宋人，籍貫德安。卒於1208年。為理學家、好學、為官者。一生主要活動於德安。與朱熹、韓侂胄、劉克莊、章節夫等人交遊唱和。,63
37768,王德,宋,王德（1087-1154），宋人，通遠軍人。,王德，宋人，籍貫通遠軍。生於1087年，卒於1154年。一生主要活動於上元、通遠軍。與姚古、邵青、劉光世、折彥質、完顏宗弼等人交遊唱和。,68
38223,王壽卿,宋,王壽卿（1060-1122），宋人，陳留人，書法家、布衣、好金石。,王壽卿，宋人，籍貫陳留。生於1060年，卒於1122年。為書法家、布衣、好金石。一生主要活動於河南、陳留。與趙明誠、王安石、李陽冰、曹永年等人交遊唱和。,76
38417,王柟,宋,王柟（1143-1217），宋人，永嘉人，為官者、詩人、良吏;循吏。,王柟，宋人，籍貫永嘉。生於1143年，卒於1217年。為官者、詩人、良吏;循吏。一生主要活動於永嘉。與葉適、劉克莊、真德秀、吳師道、程珌等人交遊唱和。,75
39757,車若水,宋,車若水（0-0），宋人，黃巖人。,車若水，宋人，籍貫黃巖。生於0年，卒於0年。一生主要活動於黃巖。與杜範、沈可亨、胡常、曹淇、盛象翁等人交遊唱和。,56
